timestamp,equipment_tag,sensor_tag,value,measurement_type,unit,label,is_anomaly
2025-01-01T00:14:00,C-201,PT-201D,6.3729,pressure,barg,normal,0
2025-01-01T00:14:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:14:00,C-201,TT-201D,92.101,temperature,°C,normal,0
2025-01-01T00:14:00,C-201,VT-201DE,3.1074,vibration,mm/s,normal,0
2025-01-01T00:14:00,C-201,VT-201NDE,2.9721,vibration,mm/s,normal,0
2025-01-01T00:14:00,C-201,ST-201,11462.8724,speed,RPM,normal,0
2025-01-01T00:14:00,C-201,TT-201B1,121.0962,temperature,°C,normal,0
2025-01-01T00:14:00,C-201,TT-201B2,117.3305,temperature,°C,normal,0
2025-01-01T00:14:00,C-201,YT-201AX,40.9992,displacement,μm,normal,0
2025-01-01T00:14:00,C-201,YT-201AY,43.2189,displacement,μm,normal,0
2025-01-01T00:14:00,C-201,FT-201,21806.5863,flow,m³/h,normal,0
2025-01-01T00:14:00,C-201,IT-201,236.6991,current,A,normal,0
2025-01-01T00:14:30,C-201,PT-201S,8.4928,pressure,barg,normal,0
2025-01-01T00:14:30,C-201,PT-201D,8.3837,pressure,barg,normal,0
2025-01-01T00:14:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:14:30,C-201,TT-201D,103.9502,temperature,°C,normal,0
2025-01-01T00:14:30,C-201,VT-201DE,3.1331,vibration,mm/s,normal,0
2025-01-01T00:14:30,C-201,VT-201NDE,3.287,vibration,mm/s,normal,0
2025-01-01T00:14:30,C-201,ST-201,11532.0095,speed,RPM,normal,0
2025-01-01T00:14:30,C-201,TT-201B1,119.0811,temperature,°C,normal,0
2025-01-01T00:14:30,C-201,TT-201B2,120.9343,temperature,°C,normal,0
2025-01-01T00:14:30,C-201,YT-201AX,42.1838,displacement,μm,normal,0
2025-01-01T00:14:30,C-201,YT-201AY,44.3991,displacement,μm,normal,0
2025-01-01T00:14:30,C-201,FT-201,22966.3415,flow,m³/h,normal,0
2025-01-01T00:14:30,C-201,IT-201,229.173,current,A,normal,0
2025-01-01T00:15:00,C-201,PT-201S,7.5049,pressure,barg,normal,0
2025-01-01T00:15:00,C-201,PT-201D,9.451,pressure,barg,normal,0
2025-01-01T00:15:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:15:00,C-201,TT-201D,122.9269,temperature,°C,normal,0
2025-01-01T00:15:00,C-201,VT-201DE,3.2303,vibration,mm/s,normal,0
2025-01-01T00:15:00,C-201,VT-201NDE,3.1192,vibration,mm/s,normal,0
2025-01-01T00:15:00,C-201,ST-201,11130.5985,speed,RPM,normal,0
2025-01-01T00:15:00,C-201,TT-201B1,117.6168,temperature,°C,normal,0
2025-01-01T00:15:00,C-201,TT-201B2,118.2056,temperature,°C,normal,0
2025-01-01T00:15:00,C-201,YT-201AX,41.7428,displacement,μm,normal,0
2025-01-01T00:15:00,C-201,YT-201AY,45.314,displacement,μm,normal,0
2025-01-01T00:15:00,C-201,FT-201,21501.0136,flow,m³/h,normal,0
2025-01-01T00:15:00,C-201,IT-201,236.6349,current,A,normal,0
2025-01-01T00:15:30,C-201,PT-201S,8.239,pressure,barg,normal,0
2025-01-01T00:15:30,C-201,PT-201D,8.4985,pressure,barg,normal,0
2025-01-01T00:15:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:15:30,C-201,TT-201D,106.2178,temperature,°C,normal,0
2025-01-01T00:15:30,C-201,VT-201DE,2.8712,vibration,mm/s,normal,0
2025-01-01T00:15:30,C-201,VT-201NDE,2.9154,vibration,mm/s,normal,0
2025-01-01T00:15:30,C-201,ST-201,10879.9924,speed,RPM,normal,0
2025-01-01T00:15:30,C-201,TT-201B1,119.1557,temperature,°C,normal,0
2025-01-01T00:15:30,C-201,TT-201B2,120.6802,temperature,°C,normal,0
2025-01-01T00:15:30,C-201,YT-201AX,43.551,displacement,μm,normal,0
2025-01-01T00:15:30,C-201,YT-201AY,44.9089,displacement,μm,normal,0
2025-01-01T00:15:30,C-201,FT-201,21515.0767,flow,m³/h,normal,0
2025-01-01T00:15:30,C-201,IT-201,241.4042,current,A,normal,0
2025-01-01T00:16:00,C-201,PT-201S,7.5083,pressure,barg,normal,0
2025-01-01T00:16:00,C-201,PT-201D,10.0074,pressure,barg,normal,0
2025-01-01T00:16:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:16:00,C-201,TT-201D,128.2078,temperature,°C,normal,0
2025-01-01T00:16:00,C-201,VT-201DE,3.1044,vibration,mm/s,normal,0
2025-01-01T00:16:00,C-201,VT-201NDE,2.7338,vibration,mm/s,normal,0
2025-01-01T00:16:00,C-201,ST-201,11461.5441,speed,RPM,normal,0
2025-01-01T00:16:00,C-201,TT-201B1,119.8631,temperature,°C,normal,0
2025-01-01T00:16:00,C-201,TT-201B2,122.3579,temperature,°C,normal,0
2025-01-01T00:16:00,C-201,YT-201AX,44.6379,displacement,μm,normal,0
2025-01-01T00:16:00,C-201,YT-201AY,41.5792,displacement,μm,normal,0
2025-01-01T00:16:00,C-201,FT-201,21254.21,flow,m³/h,normal,0
2025-01-01T00:16:00,C-201,IT-201,242.1789,current,A,normal,0
2025-01-01T00:16:30,C-201,PT-201S,7.1724,pressure,barg,normal,0
2025-01-01T00:16:30,C-201,PT-201D,8.0396,pressure,barg,normal,0
2025-01-01T00:16:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:16:30,C-201,TT-201D,114.1858,temperature,°C,normal,0
2025-01-01T00:16:30,C-201,VT-201DE,3.2363,vibration,mm/s,normal,0
2025-01-01T00:16:30,C-201,VT-201NDE,3.4642,vibration,mm/s,normal,0
2025-01-01T00:16:30,C-201,ST-201,11783.7693,speed,RPM,normal,0
2025-01-01T00:16:30,C-201,TT-201B1,119.4861,temperature,°C,normal,0
2025-01-01T00:16:30,C-201,TT-201B2,121.8174,temperature,°C,normal,0
2025-01-01T00:16:30,C-201,YT-201AX,40.2683,displacement,μm,normal,0
2025-01-01T00:16:30,C-201,YT-201AY,43.3129,displacement,μm,normal,0
2025-01-01T00:16:30,C-201,FT-201,21844.2626,flow,m³/h,normal,0
2025-01-01T00:16:30,C-201,IT-201,238.4886,current,A,normal,0
2025-01-01T00:17:00,C-201,PT-201S,7.942,pressure,barg,normal,0
2025-01-01T00:17:00,C-201,PT-201D,7.1394,pressure,barg,normal,0
2025-01-01T00:17:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:17:00,C-201,TT-201D,95.7725,temperature,°C,normal,0
2025-01-01T00:17:00,C-201,VT-201DE,3.6916,vibration,mm/s,normal,0
2025-01-01T00:17:00,C-201,VT-201NDE,3.3529,vibration,mm/s,normal,0
2025-01-01T00:17:00,C-201,ST-201,11673.2296,speed,RPM,normal,0
2025-01-01T00:17:00,C-201,TT-201B1,120.6583,temperature,°C,normal,0
2025-01-01T00:17:00,C-201,TT-201B2,117.9684,temperature,°C,normal,0
2025-01-01T00:17:00,C-201,YT-201AX,47.3931,displacement,μm,normal,0
2025-01-01T00:17:00,C-201,YT-201AY,46.1111,displacement,μm,normal,0
2025-01-01T00:17:00,C-201,FT-201,23408.5212,flow,m³/h,normal,0
2025-01-01T00:17:00,C-201,IT-201,225.5922,current,A,normal,0
2025-01-01T00:17:30,C-201,PT-201S,7.0482,pressure,barg,normal,0
2025-01-01T00:17:30,C-201,PT-201D,7.7907,pressure,barg,normal,0
2025-01-01T00:17:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:17:30,C-201,TT-201D,111.5912,temperature,°C,normal,0
2025-01-01T00:17:30,C-201,VT-201DE,3.1308,vibration,mm/s,normal,0
2025-01-01T00:17:30,C-201,VT-201NDE,3.5102,vibration,mm/s,normal,0
2025-01-01T00:17:30,C-201,ST-201,11478.2304,speed,RPM,normal,0
2025-01-01T00:17:30,C-201,TT-201B1,123.7078,temperature,°C,normal,0
2025-01-01T00:17:30,C-201,TT-201B2,116.0519,temperature,°C,normal,0
2025-01-01T00:17:30,C-201,YT-201AX,40.3736,displacement,μm,normal,0
2025-01-01T00:17:30,C-201,YT-201AY,43.4628,displacement,μm,normal,0
2025-01-01T00:17:30,C-201,FT-201,21690.2818,flow,m³/h,normal,0
2025-01-01T00:17:30,C-201,IT-201,236.0441,current,A,normal,0
2025-01-01T00:18:00,C-201,PT-201S,7.9714,pressure,barg,normal,0
2025-01-01T00:18:00,C-201,PT-201D,8.2585,pressure,barg,normal,0
2025-01-01T00:18:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:18:00,C-201,TT-201D,109.0638,temperature,°C,normal,0
2025-01-01T00:18:00,C-201,VT-201DE,3.0568,vibration,mm/s,normal,0
2025-01-01T00:18:00,C-201,VT-201NDE,2.8133,vibration,mm/s,normal,0
2025-01-01T00:18:00,C-201,ST-201,11344.0595,speed,RPM,normal,0
2025-01-01T00:18:00,C-201,TT-201B1,118.4027,temperature,°C,normal,0
2025-01-01T00:18:00,C-201,TT-201B2,120.8843,temperature,°C,normal,0
2025-01-01T00:18:00,C-201,YT-201AX,41.127,displacement,μm,normal,0
2025-01-01T00:18:00,C-201,YT-201AY,42.8033,displacement,μm,normal,0
2025-01-01T00:18:00,C-201,FT-201,23522.1873,flow,m³/h,normal,0
2025-01-01T00:18:00,C-201,IT-201,229.771,current,A,normal,0
2025-01-01T00:18:30,C-201,PT-201S,7.9222,pressure,barg,normal,0
2025-01-01T00:18:30,C-201,PT-201D,7.8663,pressure,barg,normal,0
2025-01-01T00:18:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:18:30,C-201,TT-201D,104.814,temperature,°C,normal,0
2025-01-01T00:18:30,C-201,VT-201DE,3.0076,vibration,mm/s,normal,0
2025-01-01T00:18:30,C-201,VT-201NDE,2.5621,vibration,mm/s,normal,0
2025-01-01T00:18:30,C-201,ST-201,11221.9373,speed,RPM,normal,0
2025-01-01T00:18:30,C-201,TT-201B1,118.1755,temperature,°C,normal,0
2025-01-01T00:18:30,C-201,TT-201B2,117.2399,temperature,°C,normal,0
2025-01-01T00:18:30,C-201,YT-201AX,39.6847,displacement,μm,normal,0
2025-01-01T00:18:30,C-201,YT-201AY,42.9487,displacement,μm,normal,0
2025-01-01T00:18:30,C-201,FT-201,21452.5058,flow,m³/h,normal,0
2025-01-01T00:18:30,C-201,IT-201,238.5843,current,A,normal,0
2025-01-01T00:19:00,C-201,PT-201S,7.5602,pressure,barg,normal,0
2025-01-01T00:19:00,C-201,PT-201D,6.9201,pressure,barg,normal,0
2025-01-01T00:19:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:19:00,C-201,TT-201D,98.3689,temperature,°C,normal,0
2025-01-01T00:19:00,C-201,VT-201DE,2.9387,vibration,mm/s,normal,0
2025-01-01T00:19:00,C-201,VT-201NDE,2.8465,vibration,mm/s,normal,0
2025-01-01T00:19:00,C-201,ST-201,11050.032,speed,RPM,normal,0
2025-01-01T00:19:00,C-201,TT-201B1,118.556,temperature,°C,normal,0
2025-01-01T00:19:00,C-201,TT-201B2,119.308,temperature,°C,normal,0
2025-01-01T00:19:00,C-201,YT-201AX,44.464,displacement,μm,normal,0
2025-01-01T00:19:00,C-201,YT-201AY,47.2927,displacement,μm,normal,0
2025-01-01T00:19:00,C-201,FT-201,21509.2199,flow,m³/h,normal,0
2025-01-01T00:19:00,C-201,IT-201,229.7216,current,A,normal,0
2025-01-01T00:19:30,C-201,PT-201S,7.9324,pressure,barg,normal,0
2025-01-01T00:19:30,C-201,PT-201D,7.3845,pressure,barg,normal,0
2025-01-01T00:19:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:19:30,C-201,TT-201D,99.3739,temperature,°C,normal,0
2025-01-01T00:19:30,C-201,VT-201DE,3.4822,vibration,mm/s,normal,0
2025-01-01T00:19:30,C-201,VT-201NDE,2.1053,vibration,mm/s,normal,0
2025-01-01T00:19:30,C-201,ST-201,11019.4621,speed,RPM,normal,0
2025-01-01T00:19:30,C-201,TT-201B1,115.4987,temperature,°C,normal,0
2025-01-01T00:19:30,C-201,TT-201B2,118.351,temperature,°C,normal,0
2025-01-01T00:19:30,C-201,YT-201AX,41.8251,displacement,μm,normal,0
2025-01-01T00:19:30,C-201,YT-201AY,45.0159,displacement,μm,normal,0
2025-01-01T00:19:30,C-201,FT-201,22173.0993,flow,m³/h,normal,0
2025-01-01T00:19:30,C-201,IT-201,239.6639,current,A,normal,0
2025-01-01T00:20:00,C-201,PT-201S,7.5484,pressure,barg,normal,0
2025-01-01T00:20:00,C-201,PT-201D,9.106,pressure,barg,normal,0
2025-01-01T00:20:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:20:00,C-201,TT-201D,118.2578,temperature,°C,normal,0
2025-01-01T00:20:00,C-201,VT-201DE,3.0911,vibration,mm/s,normal,0
2025-01-01T00:20:00,C-201,VT-201NDE,3.1291,vibration,mm/s,normal,0
2025-01-01T00:20:00,C-201,ST-201,11428.7352,speed,RPM,normal,0
2025-01-01T00:20:00,C-201,TT-201B1,119.232,temperature,°C,normal,0
2025-01-01T00:20:00,C-201,TT-201B2,120.4427,temperature,°C,normal,0
2025-01-01T00:20:00,C-201,YT-201AX,40.4702,displacement,μm,normal,0
2025-01-01T00:20:00,C-201,YT-201AY,41.3474,displacement,μm,normal,0
2025-01-01T00:20:00,C-201,FT-201,21826.9202,flow,m³/h,normal,0
2025-01-01T00:20:00,C-201,IT-201,247.8401,current,A,normal,0
2025-01-01T00:20:30,C-201,PT-201S,7.4482,pressure,barg,normal,0
2025-01-01T00:20:30,C-201,PT-201D,6.6222,pressure,barg,normal,0
2025-01-01T00:20:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:20:30,C-201,TT-201D,95.9229,temperature,°C,normal,0
2025-01-01T00:20:30,C-201,VT-201DE,3.1191,vibration,mm/s,normal,0
2025-01-01T00:20:30,C-201,VT-201NDE,2.4055,vibration,mm/s,normal,0
2025-01-01T00:20:30,C-201,ST-201,11497.6873,speed,RPM,normal,0
2025-01-01T00:20:30,C-201,TT-201B1,119.3282,temperature,°C,normal,0
2025-01-01T00:20:30,C-201,TT-201B2,120.0544,temperature,°C,normal,0
2025-01-01T00:20:30,C-201,YT-201AX,43.2502,displacement,μm,normal,0
2025-01-01T00:20:30,C-201,YT-201AY,40.2963,displacement,μm,normal,0
2025-01-01T00:20:30,C-201,FT-201,22104.2253,flow,m³/h,normal,0
2025-01-01T00:20:30,C-201,IT-201,234.4233,current,A,normal,0
2025-01-01T00:21:00,C-201,PT-201S,8.0032,pressure,barg,normal,0
2025-01-01T00:21:00,C-201,PT-201D,7.1684,pressure,barg,normal,0
2025-01-01T00:21:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:21:00,C-201,TT-201D,95.7835,temperature,°C,normal,0
2025-01-01T00:21:00,C-201,VT-201DE,3.0781,vibration,mm/s,normal,0
2025-01-01T00:21:00,C-201,VT-201NDE,2.8664,vibration,mm/s,normal,0
2025-01-01T00:21:00,C-201,ST-201,11396.6125,speed,RPM,normal,0
2025-01-01T00:21:00,C-201,TT-201B1,121.7556,temperature,°C,normal,0
2025-01-01T00:21:00,C-201,TT-201B2,117.6479,temperature,°C,normal,0
2025-01-01T00:21:00,C-201,YT-201AX,40.1485,displacement,μm,normal,0
2025-01-01T00:21:00,C-201,YT-201AY,42.8676,displacement,μm,normal,0
2025-01-01T00:21:00,C-201,FT-201,23149.0665,flow,m³/h,normal,0
2025-01-01T00:21:00,C-201,IT-201,228.0484,current,A,normal,0
2025-01-01T00:21:30,C-201,PT-201S,7.5773,pressure,barg,normal,0
2025-01-01T00:21:30,C-201,PT-201D,8.1531,pressure,barg,normal,0
2025-01-01T00:21:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:21:30,C-201,TT-201D,109.5757,temperature,°C,normal,0
2025-01-01T00:21:30,C-201,VT-201DE,3.1862,vibration,mm/s,normal,0
2025-01-01T00:21:30,C-201,VT-201NDE,3.2661,vibration,mm/s,normal,0
2025-01-01T00:21:30,C-201,ST-201,11661.9752,speed,RPM,normal,0
2025-01-01T00:21:30,C-201,TT-201B1,120.8852,temperature,°C,normal,0
2025-01-01T00:21:30,C-201,TT-201B2,122.8858,temperature,°C,normal,0
2025-01-01T00:21:30,C-201,YT-201AX,45.7673,displacement,μm,normal,0
2025-01-01T00:21:30,C-201,YT-201AY,42.0983,displacement,μm,normal,0
2025-01-01T00:21:30,C-201,FT-201,22828.4476,flow,m³/h,normal,0
2025-01-01T00:21:30,C-201,IT-201,231.9418,current,A,normal,0
2025-01-01T00:22:00,C-201,PT-201S,8.013,pressure,barg,normal,0
2025-01-01T00:22:00,C-201,PT-201D,8.1967,pressure,barg,normal,0
2025-01-01T00:22:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:22:00,C-201,TT-201D,107.4397,temperature,°C,normal,0
2025-01-01T00:22:00,C-201,VT-201DE,3.0021,vibration,mm/s,normal,0
2025-01-01T00:22:00,C-201,VT-201NDE,2.3304,vibration,mm/s,normal,0
2025-01-01T00:22:00,C-201,ST-201,11208.3008,speed,RPM,normal,0
2025-01-01T00:22:00,C-201,TT-201B1,117.0948,temperature,°C,normal,0
2025-01-01T00:22:00,C-201,TT-201B2,119.7784,temperature,°C,normal,0
2025-01-01T00:22:00,C-201,YT-201AX,45.008,displacement,μm,normal,0
2025-01-01T00:22:00,C-201,YT-201AY,40.8203,displacement,μm,normal,0
2025-01-01T00:22:00,C-201,FT-201,21420.3871,flow,m³/h,normal,0
2025-01-01T00:22:00,C-201,IT-201,242.3319,current,A,normal,0
2025-01-01T00:22:30,C-201,PT-201S,8.0208,pressure,barg,normal,0
2025-01-01T00:22:30,C-201,PT-201D,7.9313,pressure,barg,normal,0
2025-01-01T00:22:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:22:30,C-201,TT-201D,104.1252,temperature,°C,normal,0
2025-01-01T00:22:30,C-201,VT-201DE,3.0314,vibration,mm/s,normal,0
2025-01-01T00:22:30,C-201,VT-201NDE,2.6135,vibration,mm/s,normal,0
2025-01-01T00:22:30,C-201,ST-201,11281.0686,speed,RPM,normal,0
2025-01-01T00:22:30,C-201,TT-201B1,120.2222,temperature,°C,normal,0
2025-01-01T00:22:30,C-201,TT-201B2,116.5356,temperature,°C,normal,0
2025-01-01T00:22:30,C-201,YT-201AX,46.9704,displacement,μm,normal,0
2025-01-01T00:22:30,C-201,YT-201AY,,displacement,μm,normal,0
2025-01-01T00:22:30,C-201,FT-201,21169.3603,flow,m³/h,normal,0
2025-01-01T00:22:30,C-201,IT-201,233.871,current,A,normal,0
2025-01-01T00:23:00,C-201,PT-201S,7.9487,pressure,barg,normal,0
2025-01-01T00:23:00,C-201,PT-201D,6.8984,pressure,barg,normal,0
2025-01-01T00:23:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:23:00,C-201,TT-201D,93.2331,temperature,°C,normal,0
2025-01-01T00:23:00,C-201,VT-201DE,3.163,vibration,mm/s,normal,0
2025-01-01T00:23:00,C-201,VT-201NDE,3.1403,vibration,mm/s,normal,0
2025-01-01T00:23:00,C-201,ST-201,11605.2739,speed,RPM,normal,0
2025-01-01T00:23:00,C-201,TT-201B1,115.374,temperature,°C,normal,0
2025-01-01T00:23:00,C-201,TT-201B2,116.0068,temperature,°C,normal,0
2025-01-01T00:23:00,C-201,YT-201AX,43.0453,displacement,μm,normal,0
2025-01-01T00:23:00,C-201,YT-201AY,45.471,displacement,μm,normal,0
2025-01-01T00:23:00,C-201,FT-201,22224.1246,flow,m³/h,normal,0
2025-01-01T00:23:00,C-201,IT-201,258.0998,current,A,normal,0
2025-01-01T00:23:30,C-201,PT-201S,7.7379,pressure,barg,normal,0
2025-01-01T00:23:30,C-201,PT-201D,7.1365,pressure,barg,normal,0
2025-01-01T00:23:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:23:30,C-201,TT-201D,99.8411,temperature,°C,normal,0
2025-01-01T00:23:30,C-201,VT-201DE,3.0679,vibration,mm/s,normal,0
2025-01-01T00:23:30,C-201,VT-201NDE,3.4929,vibration,mm/s,normal,0
2025-01-01T00:23:30,C-201,ST-201,11208.5683,speed,RPM,normal,0
2025-01-01T00:23:30,C-201,TT-201B1,118.1931,temperature,°C,normal,0
2025-01-01T00:23:30,C-201,TT-201B2,116.4454,temperature,°C,normal,0
2025-01-01T00:23:30,C-201,YT-201AX,42.6527,displacement,μm,normal,0
2025-01-01T00:23:30,C-201,YT-201AY,44.5915,displacement,μm,normal,0
2025-01-01T00:23:30,C-201,FT-201,22371.7592,flow,m³/h,normal,0
2025-01-01T00:23:30,C-201,IT-201,237.9928,current,A,normal,0
2025-01-01T00:24:00,C-201,PT-201S,8.3487,pressure,barg,normal,0
2025-01-01T00:24:00,C-201,PT-201D,8.0358,pressure,barg,normal,0
2025-01-01T00:24:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:24:00,C-201,TT-201D,101.7162,temperature,°C,normal,0
2025-01-01T00:24:00,C-201,VT-201DE,3.1099,vibration,mm/s,normal,0
2025-01-01T00:24:00,C-201,VT-201NDE,3.1569,vibration,mm/s,normal,0
2025-01-01T00:24:00,C-201,ST-201,11475.0153,speed,RPM,normal,0
2025-01-01T00:24:00,C-201,TT-201B1,119.5976,temperature,°C,normal,0
2025-01-01T00:24:00,C-201,TT-201B2,116.4853,temperature,°C,normal,0
2025-01-01T00:24:00,C-201,YT-201AX,43.195,displacement,μm,normal,0
2025-01-01T00:24:00,C-201,YT-201AY,43.5791,displacement,μm,normal,0
2025-01-01T00:24:00,C-201,FT-201,21613.8959,flow,m³/h,normal,0
2025-01-01T00:24:00,C-201,IT-201,250.188,current,A,normal,0
2025-01-01T00:24:30,C-201,PT-201S,7.6268,pressure,barg,normal,0
2025-01-01T00:24:30,C-201,PT-201D,8.4242,pressure,barg,normal,0
2025-01-01T00:24:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:24:30,C-201,TT-201D,113.9579,temperature,°C,normal,0
2025-01-01T00:24:30,C-201,VT-201DE,2.985,vibration,mm/s,normal,0
2025-01-01T00:24:30,C-201,VT-201NDE,3.1612,vibration,mm/s,normal,0
2025-01-01T00:24:30,C-201,ST-201,11165.6973,speed,RPM,normal,0
2025-01-01T00:24:30,C-201,TT-201B1,117.6534,temperature,°C,normal,0
2025-01-01T00:24:30,C-201,TT-201B2,121.1386,temperature,°C,normal,0
2025-01-01T00:24:30,C-201,YT-201AX,40.2148,displacement,μm,normal,0
2025-01-01T00:24:30,C-201,YT-201AY,45.5533,displacement,μm,normal,0
2025-01-01T00:24:30,C-201,FT-201,23742.3668,flow,m³/h,normal,0
2025-01-01T00:24:30,C-201,IT-201,231.1103,current,A,normal,0
2025-01-01T00:25:00,C-201,PT-201S,7.2081,pressure,barg,normal,0
2025-01-01T00:25:00,C-201,PT-201D,9.115,pressure,barg,normal,0
2025-01-01T00:25:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:25:00,C-201,TT-201D,123.5368,temperature,°C,normal,0
2025-01-01T00:25:00,C-201,VT-201DE,3.0605,vibration,mm/s,normal,0
2025-01-01T00:25:00,C-201,VT-201NDE,3.1371,vibration,mm/s,normal,0
2025-01-01T00:25:00,C-201,ST-201,11353.1448,speed,RPM,normal,0
2025-01-01T00:25:00,C-201,TT-201B1,116.7168,temperature,°C,normal,0
2025-01-01T00:25:00,C-201,TT-201B2,115.2483,temperature,°C,normal,0
2025-01-01T00:25:00,C-201,YT-201AX,47.4553,displacement,μm,normal,0
2025-01-01T00:25:00,C-201,YT-201AY,40.9292,displacement,μm,normal,0
2025-01-01T00:25:00,C-201,FT-201,23371.4596,flow,m³/h,normal,0
2025-01-01T00:25:00,C-201,IT-201,230.7279,current,A,normal,0
2025-01-01T00:25:30,C-201,PT-201S,8.1083,pressure,barg,normal,0
2025-01-01T00:25:30,C-201,PT-201D,7.1186,pressure,barg,normal,0
2025-01-01T00:25:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:25:30,C-201,TT-201D,93.9672,temperature,°C,normal,0
2025-01-01T00:25:30,C-201,VT-201DE,3.0111,vibration,mm/s,normal,0
2025-01-01T00:25:30,C-201,VT-201NDE,2.962,vibration,mm/s,normal,0
2025-01-01T00:25:30,C-201,ST-201,11230.6487,speed,RPM,normal,0
2025-01-01T00:25:30,C-201,TT-201B1,118.0933,temperature,°C,normal,0
2025-01-01T00:25:30,C-201,TT-201B2,117.2333,temperature,°C,normal,0
2025-01-01T00:25:30,C-201,YT-201AX,44.5345,displacement,μm,normal,0
2025-01-01T00:25:30,C-201,YT-201AY,43.0211,displacement,μm,normal,0
2025-01-01T00:25:30,C-201,FT-201,22506.9705,flow,m³/h,normal,0
2025-01-01T00:25:30,C-201,IT-201,234.922,current,A,normal,0
2025-01-01T00:26:00,C-201,PT-201S,7.9603,pressure,barg,normal,0
2025-01-01T00:26:00,C-201,PT-201D,6.403,pressure,barg,normal,0
2025-01-01T00:26:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:26:00,C-201,TT-201D,88.224,temperature,°C,normal,0
2025-01-01T00:26:00,C-201,VT-201DE,3.0602,vibration,mm/s,normal,0
2025-01-01T00:26:00,C-201,VT-201NDE,2.5074,vibration,mm/s,normal,0
2025-01-01T00:26:00,C-201,ST-201,11352.3446,speed,RPM,normal,0
2025-01-01T00:26:00,C-201,TT-201B1,119.4568,temperature,°C,normal,0
2025-01-01T00:26:00,C-201,TT-201B2,119.1071,temperature,°C,normal,0
2025-01-01T00:26:00,C-201,YT-201AX,42.8246,displacement,μm,normal,0
2025-01-01T00:26:00,C-201,YT-201AY,46.0607,displacement,μm,normal,0
2025-01-01T00:26:00,C-201,FT-201,22359.7801,flow,m³/h,normal,0
2025-01-01T00:26:00,C-201,IT-201,227.7655,current,A,normal,0
2025-01-01T00:26:30,C-201,PT-201S,7.6499,pressure,barg,normal,0
2025-01-01T00:26:30,C-201,PT-201D,7.7355,pressure,barg,normal,0
2025-01-01T00:26:30,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:26:30,C-201,TT-201D,105.939,temperature,°C,normal,0
2025-01-01T00:26:30,C-201,VT-201DE,2.9687,vibration,mm/s,normal,0
2025-01-01T00:26:30,C-201,VT-201NDE,2.929,vibration,mm/s,normal,0
2025-01-01T00:26:30,C-201,ST-201,11124.9105,speed,RPM,normal,0
2025-01-01T00:26:30,C-201,TT-201B1,119.166,temperature,°C,normal,0
2025-01-01T00:26:30,C-201,TT-201B2,119.6547,temperature,°C,normal,0
2025-01-01T00:26:30,C-201,YT-201AX,44.7299,displacement,μm,normal,0
2025-01-01T00:26:30,C-201,YT-201AY,39.2148,displacement,μm,normal,0
2025-01-01T00:26:30,C-201,FT-201,21930.5409,flow,m³/h,normal,0
2025-01-01T00:26:30,C-201,IT-201,226.083,current,A,normal,0
2025-01-01T00:27:00,C-201,PT-201S,7.4818,pressure,barg,normal,0
2025-01-01T00:27:00,C-201,PT-201D,7.6996,pressure,barg,normal,0
2025-01-01T00:27:00,C-201,TT-201S,100,temperature,°C,normal,0
2025-01-01T00:27:00,C-201,TT-201D,106.9211,temperature,°C,normal,0
2025-01-01T00:27:00,C-201,VT-201DE,3.2055,vibration,mm/s,normal,0
2025-01-01T00:27:00,C-201,VT-201NDE,2.5601,vibration,mm/s,normal,0
2025-01-01T00:27:00,C-201,ST-201,11708.9981,speed,RPM,normal,0
2025-01-01T00:27:00,C-201,TT-201B1,117.8363,temperature,°C,normal,0
2025-01-01T00:27:00,C-201,TT-201B2,118.787,temperature,°C,normal,0
